"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL10247";"THIORPHAN";"-1.0";"253.32";"0";"0.98";"Thiorphan";"O=C(O)CNC(=O)C(CS)Cc1ccccc1";"IC50";"'='";"4.8";"nM";"8.32";"";"";"UO_0000065";"32.84";"0.67";"7.34";"12.53";"0";"CHEMBL754363";"Inhibition of neutral endopeptidase 24.11(NEP)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129909";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";""
"CHEMBL4465325";"";"None";"509.67";"2";"5.22";"33";"CCOc1nc(CC)c(CNC(=O)[C@@H](S)CC(C)C)n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"17.66";"0.34";"3.78";"9.63";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL10555";"";"None";"485.48";"0";"4.77";"20a";"O=P(O)(O)C(N[C@@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1)c1cccc2ccccc12";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL754364";"Tested in vitro for its inhibitory activity against neutral endopeptidase 24.11(NEP); Not determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129909";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";""
"CHEMBL418704";"";"None";"449.45";"0";"3.49";"14b (diastereomer)";"O=P(O)(O)C(Cc1ccccc1)N[C@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"17.29";"0.33";"4.28";"6.26";"0";"CHEMBL754363";"Inhibition of neutral endopeptidase 24.11(NEP)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129909";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";""
"CHEMBL2024266";"";"None";"706.81";"2";"-4.25";"17, [Homophe3]-Opiorphin";"N=C(N)NCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCC(N)=O)C(=O)O";"IC50";"'='";"70000.0";"nM";"4.16";"";"";"UO_0000065";"5.88";"0.11";"8.40";"1.13";"0";"CHEMBL2026981";"Inhibition of human recombinant NEP ectopeptidase activity using Abz-dRGL-(EDDnp) as substrate preincubated for 10 mins with substrate by fluorimetric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021861";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";""
"CHEMBL3221956";"";"None";"275.30";"0";"-0.23";"8c";"COC(=O)[C@H](CC(=O)N[C@H](CO)C(=O)O)CC(C)C";"IC50";"'>'";"1000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3223375";"Inhibition of human NEP using N-Dansyl-D-Ala-Gly-p-nitro-Phe-Gly as substrate preincubated for 10 mins followed by substrate addition measured after 2 hrs by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217740";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";"";""
"CHEMBL3221957";"";"None";"275.30";"0";"-0.23";"8d";"COC(=O)[C@@H](CC(=O)N[C@H](CO)C(=O)O)CC(C)C";"IC50";"'>'";"1000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3223375";"Inhibition of human NEP using N-Dansyl-D-Ala-Gly-p-nitro-Phe-Gly as substrate preincubated for 10 mins followed by substrate addition measured after 2 hrs by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217740";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";"";""
"CHEMBL211383";"";"None";"373.49";"0";"3.08";"S-21";"CCC[C@@H](CC1(C(=O)NC2(CO)Cc3ccccc3C2)CCCC1)C(=O)O";"IC50";"'='";"205.0";"nM";"6.69";"";"";"UO_0000065";"17.91";"0.34";"3.61";"7.72";"0";"CHEMBL862877";"Inhibition of dog NEP";"B";"BAO_0000357";"single protein format";"Canis lupus familiaris";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138065";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL4564942";"";"None";"399.44";"0";"3.12";"10";"CCOc1ccccc1-c1ccc(C[C@H](CC(=O)O)NC(=O)CCC(=O)O)cc1";"IC50";"'='";"413.0";"nM";"6.38";"";"";"UO_0000065";"15.98";"0.30";"3.26";"5.65";"0";"CHEMBL4339144";"Inhibition of recombinant human NEP expressed in insect cells preincubated for 1 hr using Cys(PT14)-Arg-Arg-Leu-Trp-OH as substrate and measured after 1 hr by fluorescence based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4334554";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";""
"CHEMBL61566";"";"None";"393.51";"0";"1.35";"3g";"CCCN1CCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C(=O)N1CC(=O)O";"IC50";"'='";"1490.0";"nM";"5.83";"";"";"UO_0000065";"14.81";"0.29";"4.48";"6.48";"0";"CHEMBL752986";"In vitro inhibitory activity against neutral endopeptidase (NEP) was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127958";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";""
"CHEMBL379065";"";"None";"401.53";"0";"4.32";"59";"CCc1nnc(NC(=O)C2(CC(CCc3ccccc3)C(=O)O)CCCC2)s1";"IC50";"'='";"46.0";"nM";"7.34";"";"";"UO_0000065";"18.27";"0.36";"3.02";"7.96";"0";"CHEMBL862877";"Inhibition of dog NEP";"B";"BAO_0000357";"single protein format";"Canis lupus familiaris";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138065";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL290698";"";"None";"359.33";"0";"1.88";"CGS-26303";"O=P(O)(O)CN[C@@H](Cc1ccc(-c2ccccc2)cc1)c1nn[nH]n1";"IC50";"'='";"0.9";"nM";"9.05";"";"";"UO_0000065";"25.17";"0.49";"7.17";"7.29";"0";"CHEMBL754363";"Inhibition of neutral endopeptidase 24.11(NEP)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129909";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";""
"CHEMBL290868";"";"None";"472.43";"0";"3.31";"62";"O=C(NCCc1cccc2ccccc12)[C@H](CC#Cc1ccc(F)cc1F)NCP(=O)(O)O";"IC50";"'='";"6200.0";"nM";"5.21";"";"";"UO_0000065";"11.02";"0.22";"1.90";"5.28";"0";"CHEMBL751028";"Inhibitory activity against neutral endopeptidase (NEP).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131381";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";""
"CHEMBL417007";"LBQ-657";"-1.0";"383.44";"0";"3.36";"LBQ657";"C[C@H](C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O)C(=O)O";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"20.08";"0.38";"4.34";"7.42";"0";"CHEMBL4406520";"Inhibition of human NEP using MCA-RPPGFSAFK-Dnp-OH as substrate by fluorescence based analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402607";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";""
"CHEMBL450935";"";"None";"402.45";"0";"1.95";"1, SA6817";"CC(C)CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)O";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"20.87";"0.40";"6.45";"6.60";"0";"CHEMBL930674";"Inhibition of NEP";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143110";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL2024268";"";"None";"708.78";"3";"-4.93";"19, [Tyr3]-Opiorphin";"N=C(N)NCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCC(N)=O)C(=O)O";"IC50";"'='";"70000.0";"nM";"4.16";"";"";"UO_0000065";"5.86";"0.11";"9.08";"1.07";"0";"CHEMBL2026981";"Inhibition of human recombinant NEP ectopeptidase activity using Abz-dRGL-(EDDnp) as substrate preincubated for 10 mins with substrate by fluorimetric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021861";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";""
"CHEMBL4449166";"";"None";"528.12";"2";"6.25";"20";"CCCCc1nc(Cl)c(CNC(=O)[C@H](S)CC(C)C)n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"2.512";"nM";"8.60";"";"";"UO_0000065";"16.28";"0.33";"2.35";"10.21";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4438435";"";"None";"590.19";"2";"7.26";"19";"CCCCc1nc(Cl)c(CNC(=O)C(CS)C(C)c2ccccc2)n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"1258.93";"nM";"5.90";"";"";"UO_0000065";"10.00";"0.20";"-1.36";"7.01";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4435800";"";"None";"527.66";"2";"5.36";"35; TD-0212";"CCOc1nc(CC)c(CNC(=O)[C@@H](S)CC(C)C)n1Cc1ccc(-c2ccccc2C(=O)O)cc1F";"IC50";"'='";"0.631";"nM";"9.20";"";"";"UO_0000065";"17.44";"0.34";"3.84";"9.84";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL3222111";"";"None";"261.27";"0";"-0.31";"27b";"CC(C)C[C@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O";"IC50";"'='";"6309.57";"nM";"5.20";"";"";"UO_0000065";"19.90";"0.39";"5.51";"4.20";"0";"CHEMBL3223375";"Inhibition of human NEP using N-Dansyl-D-Ala-Gly-p-nitro-Phe-Gly as substrate preincubated for 10 mins followed by substrate addition measured after 2 hrs by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217740";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";"";""
"CHEMBL4438878";"";"None";"537.73";"2";"5.86";"30";"CCCOc1nc(CC)c(CNC(=O)[C@@H](CS)CC(C)C)n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"50.12";"nM";"7.30";"";"";"UO_0000065";"13.58";"0.26";"1.44";"7.81";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4442804";"";"None";"417.89";"0";"4.01";"29";"C[C@@H](C[C@@H](Cc1ccc(-c2cccc(Cl)c2)cc1)NC(=O)CCC(=O)O)C(=O)O";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"20.82";"0.41";"4.69";"8.39";"0";"CHEMBL4339144";"Inhibition of recombinant human NEP expressed in insect cells preincubated for 1 hr using Cys(PT14)-Arg-Arg-Leu-Trp-OH as substrate and measured after 1 hr by fluorescence based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4334554";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";""
"CHEMBL3676141";"";"None";"385.42";"0";"2.73";"9";"COc1ccccc1-c1ccc(C[C@H](CC(=O)O)NC(=O)CCC(=O)O)cc1";"IC50";"'='";"4.5";"nM";"8.35";"";"";"UO_0000065";"21.66";"0.41";"5.62";"7.39";"0";"CHEMBL4339144";"Inhibition of recombinant human NEP expressed in insect cells preincubated for 1 hr using Cys(PT14)-Arg-Arg-Leu-Trp-OH as substrate and measured after 1 hr by fluorescence based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4334554";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";""
"CHEMBL298827";"(S)-THIORPHAN";"None";"253.32";"0";"0.98";"Thiorphan";"O=C(O)CNC(=O)[C@@H](CS)Cc1ccccc1";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"30.39";"0.62";"6.72";"11.59";"0";"CHEMBL4406520";"Inhibition of human NEP using MCA-RPPGFSAFK-Dnp-OH as substrate by fluorescence based analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402607";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";""
"CHEMBL4456544";"";"None";"547.77";"2";"6.72";"26";"CCCCc1nc(C2CC2)c(CNC(=O)[C@@H](CS)CC(C)C)n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"125.89";"nM";"6.90";"";"";"UO_0000065";"12.60";"0.24";"0.18";"8.19";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4470834";"";"None";"566.18";"2";"5.98";"3";"CCCCc1nc(Cl)c(CNC(=O)C(CS)CC(C)C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1";"IC50";"'='";"3162.28";"nM";"5.50";"";"";"UO_0000065";"9.71";"0.19";"-0.48";"5.43";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4451425";"";"None";"652.26";"2";"8.36";"17";"CCCCc1nc(Cl)c(CNC(=O)C(CS)Cc2ccc(-c3ccccc3)cc2)n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"1995.26";"nM";"5.70";"";"";"UO_0000065";"8.74";"0.17";"-2.66";"6.77";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4535256";"";"None";"521.73";"2";"6.16";"22";"CCCCc1nc(C)c(CNC(=O)[C@@H](CS)CC(C)C)n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"79.43";"nM";"7.10";"";"";"UO_0000065";"13.61";"0.26";"0.94";"8.43";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL10247";"THIORPHAN";"-1.0";"253.32";"0";"0.98";"Thiorphan";"O=C(O)CNC(=O)C(CS)Cc1ccccc1";"IC50";"'='";"1.995";"nM";"8.70";"";"";"UO_0000065";"34.34";"0.70";"7.72";"13.10";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4552884";"";"None";"568.18";"2";"7.04";"14";"CCCCc1nc(Cl)c(CNC(=O)C(CS)CC2CCCC2)n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"10.56";"0.21";"-1.04";"7.12";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL3633448";"";"None";"708.85";"2";"-3.70";"3";"N=C(N)NCCC[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCC(N)=O)C(=O)O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3637467";"Inhibition of human recombinant neutral endopeptidase using Ala-AMC as substrate after 20 to 40 mins by fluorometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3632516";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";""
"CHEMBL4459070";"";"None";"540.13";"2";"6.25";"8";"CCCCc1nc(Cl)c(CNC(=O)C(CS)CC2CC2)n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"316.23";"nM";"6.50";"";"";"UO_0000065";"12.03";"0.24";"0.25";"7.72";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4558883";"";"None";"600.19";"2";"6.18";"2";"CCCCc1nc(Cl)c(CNC(=O)C(CS)Cc2ccccc2)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1";"IC50";"'='";"1995.26";"nM";"5.70";"";"";"UO_0000065";"9.50";"0.19";"-0.48";"5.62";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4568554";"";"None";"556.17";"2";"6.89";"11";"CCCCc1nc(Cl)c(CNC(=O)C(CS)CCC(C)C)n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"316.23";"nM";"6.50";"";"";"UO_0000065";"11.69";"0.23";"-0.39";"7.72";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4458683";"";"None";"542.15";"2";"6.50";"12";"CCCCc1nc(Cl)c(CNC(=O)C(CS)C(C)CC)n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"1258.93";"nM";"5.90";"";"";"UO_0000065";"10.88";"0.22";"-0.60";"7.01";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4463575";"";"None";"570.20";"2";"7.28";"15";"CCCCc1nc(Cl)c(CNC(=O)C(CS)CC(CC)CC)n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"39.81";"nM";"7.40";"";"";"UO_0000065";"12.98";"0.26";"0.12";"8.79";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4534876";"";"None";"626.22";"2";"7.85";"16";"CCCCc1nc(Cl)c(CNC(=O)C(CS)Cc2cccc3ccccc23)n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"630.96";"nM";"6.20";"";"";"UO_0000065";"9.90";"0.19";"-1.65";"7.36";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4471668";"";"None";"626.22";"2";"7.85";"18";"CCCCc1nc(Cl)c(CNC(=O)C(CS)Cc2ccc3ccccc3c2)n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"398.11";"nM";"6.40";"";"";"UO_0000065";"10.22";"0.20";"-1.45";"7.60";"0";"CHEMBL4311872";"Inhibition of NEP (unknown origin) preincubated for 10 mins followed by fluorogenic substrate addition and measured after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308919";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
